product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Awesome,BoAt is awesome I am use boAt 228 wired earphoneAfter I was parched boAt 235v2 bluetooth headset Shortly i say best performance only boAt company earphones.Hum to diwane ho gayeAap bhi ho jaaaaaooo.....Best for movieBest for ultra hd soundBest for gaming (PUBG LOVERS)☺️☺️☺️👍👍👍👍👍,Surat,8 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Nice,Battery pickup bed,Puruliya,8 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Utterly Disappointed,product is good but .. courier service is very very bad,Akola,8 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Really Nice,I have purchased this blutooth earphone for my laptop and mobile together. It can pair with boath at a time and no need to switch one device to another.I am having mic issue (the person i called getting my voice very low) when connected to moto g6 and moto e 3 power mobile but with other brand phone like vivo v9 it's working properly.,Navi Mumbai,8 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Great product,Good product best price...864/-,Muddebihal,8 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Nice product,"Every thing is good,but I think there is no option to change the song through physical button, I think this function is missing in this earphone. For that I'm giving it 4 Rating.",New Delhi,8 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Terrible product,im giving a review in using after 4 months it's automatically disconnected and charging port was damaged  totally waste of money,Ramachandrapuram,8 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Unsatisfactory,"Bad product,  if you change next song and press + button  but its not work.  Song not paused.  Boat is bad product.",Burdwan,8 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Brilliant,"Boat Rockerz 235 V2 is Super Bluetooth Neckband Headphone....I like Boat Bluetooth headphones...Design : 09/10Bass: 10/10Bluetooth connectivity: 09/10Battery Backup: 09/10 (8 Hours super)Call voice clearity: 08/10 (Good)Overall : 09/10From: Manjunatha Hugar, Davanagere.",Davanagere,8 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Pretty good,Best if u get it under 1499/.,Bhandara,8 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,2,Moderate,Connectivity is poor...3 metres distance.... sounds cutting starts,New Delhi,8 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Hated it!,"I got this headset on 22 Jul 2020 and on 04 July 2020 just after 14 days after purchase it stopped working, a crank sound came while listening music, it almost sounded like IC blasted and then it stopped working, not charging at all, BOAT plz respond, worst piece of head set dont waste your money",Hyderabad,8 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Great product,Fits snuggly in the earsEasy to useVery flexible,Kolkata,8 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Nice,This is such an amazing headsets... But i shop it for pubg gaming and for gaming it's useless... There is a huge sound lag between sceen on going and audio receiving.. that's why I'm giving 3 stars,Mathura,9 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Absolute rubbish!,But distance  frequency  problem,Gangawati,9 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Super!,"My first bluetooth headset I am satisfied, Sound is Mind-blowing with bass & Battery backup is good & this price best in Market",Dholka,"Mar, 2020",1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Great product,Really great sound from the earphones. Also very good built quality. Really loved the product.,North Twenty Four Parganas District,"Mar, 2020",1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Worst experience ever!,After 3 months real plus r not working properly my friends have 2 from Flipkart this product and they said after 2 week ok my I have take two piece for my family and both are not working properly ear plug cables are not so good don't take this product because product is having issue for everyone same issue is there we can't hear the voice don't buy this product this is my personal and my friends sad Me waste of money is this please don't buy 😓🤧🙏,Thane,2 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Simply awesome,Best,Jspl Town Anugul Township,4 months ago,0,2
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Classy product,Nice,Kalyan,4 months ago,1,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Decent product,Product is good. I got It for Rs 999/-. As of now I am giving 3 stars for following reasons. The radius area for blue tooth connectivity is only 6 meters not 10 meters as they claim. Secondly the ear phone cables are very short and thin which makes you to feel uncomfortable when you wear. boAt needs to improve the design.,,7 months ago,1,2
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Terrible product,Worst products ever seen Please don't buy.It is having low built quality.Not at all water proof.Not even 5 meter rangeIt's true review I have returned it in 4 days.Please don't buy,Pune,8 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Hated it!,Voice not clear,New Delhi,8 months ago,1,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,2,Could be way better,10/4 bass or no sound quality.dont buy . hate it.,Mukerian,8 months ago,1,2
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Must buy!,good,Gaya,8 months ago,2,8
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Fabulous!,Best in quality......if you are planning for wireless neckband earphone....just buy it straightly.....and also BOAT is an INDIAN COMPANY......,Dehradun,8 months ago,2,9
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Wonderful,This super,Chennai,2 months ago,1,5
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Classy product,Nyc quality,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Good,Good p,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Unsatisfactory,probably first time rating any product. just after 2 months of use the power button has stopped working.Pathetic experience,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Good quality product,Nice product,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Awesome,good quality,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,2,Could be way better,DONT BY,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Good choice,Great,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Brilliant,Very nice,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Wonderful,Yah budget range it was nice,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Just wow!,Good,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Good,Reviewing it after using 5month. Sound is not clear. One bud stopped work. Connection is not strong. It disconnected almost everytime . Time to claim warranty,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Classy product,Nice product,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Terrible product,Just waste,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Good,Okk,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Good quality product,Best product at this price all features are very good,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Simply awesome,"Good.,......,....",,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Simply awesome,Good quality,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Super!,Excellent,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Mind-blowing purchase,Very good product,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Fabulous!,Good product with good sound end bass is excellentVery low weight but the wire quality is low .,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific,Nice,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Does the job,Poor battery,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Just okay,Product design and battery backup is good  ...but bass is  not good,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Best in the market!,Bass is quite Good,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Waste of money!,"Sound quality is very poor, call sound not able to understand",,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Must buy!,Super product charg also very fast,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Mind-blowing purchase,Good quality,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Must buy!,That's amazing purchase...Thanks a billion to Flipkart team,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Absolute rubbish!,Oy 1 month use 2month not work my headphone..plz. Not buy,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Must buy!,Osm,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific purchase,Super,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Brilliant,Awesome sound quality.. Easy to use.. Battery backup is also good..,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Simply awesome,Good,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Worth every penny,Best quality,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Highly recommended,Good product,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific,Good quality,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Value-for-money,Nothing to say. It's very good,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Good choice,Good quality,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Awesome,Superb bass ok love it thank u flipcart,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Value-for-money,Good,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Worst experience ever!,Within 5 months 1 side earphone not worked,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Fabulous!,Good,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Delightful,Osm,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Super!,Superb long life battery,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Brilliant,Only one word say love it this product all that,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Nice product,good,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Simply awesome,Nice product,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Value-for-money,Such as a vurust experience of play buttons  system while playing music. Not works well..we cant go back to previous song while playing music press the back long press botton.. We cant go back the previous song,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Worth every penny,Good prodact,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Highly recommended,Nice product,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Just wow!,Good Quality,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific purchase,Good,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Excellent,Best,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Brilliant,Nice product,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Just wow!,Please go for it...,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Good,Mike is not good,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Simply awesome,Too good. Better than expected.,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Perfect product!,Nice,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Just wow!,Very nice product...I love it .... Must be buy now,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Good,It is getting disconnected frequently every day. Don't known is it a manufacturing defect or the build model is like this. I heard from some of my friends also having same issue.,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Super!,This product is very good,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Worth the money,"Looks good, sounds good also adaptive battery backup.",,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Super!,very nice . Value for money product,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Fabulous!,Very nice,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Decent product,"Sound quality is good enough, but built quality is very disappointing, if your use is rough, this is not a right product for you and yess it's battery backup and fast charging is amazing.",,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Best in the market!,Nyc,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Must buy!,Happy,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Awesome,This is best product for bass lover its sound is op when see the headphone i can't believe its sound in this rate so you have headphone under 1500 so see this,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Best in the market!,"Superb quality, value for money",,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Decent product,"Reviewing after 5 months of use, faced Issues while connecting calls. All good if we watch movies and listen musics. Battery is really good, liked the design also.",,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Value-for-money,Nothing to say. It's very good,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific purchase,Good,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Highly recommended,"Battery full charge within 20 - 25min, continues play 5-6hrs .love it",,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Good,Sound Problem Right Side,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Pretty good,Good sounds,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Great product,Best in Class,,Today,0,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Best in the market!,Good,,Today,0,0
